id_district;district;location_type;location_detail;location_name;location_number;greenarea_ZV_roadtrees _AV;species;number_of_trees;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Federico Agust°;;AV;Prunus serrulata 'Kanzan';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Fernando Vizca°no Casas;;AV;Carpinus betulus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Ferraz;100;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Paseo;de la;Florida;;AV;Fraxinus angustifolia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Paseo;de la;Florida;;AV;Sophora japonica;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Formigal;;AV;Aesculus hippocastanum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Francisco Lozano;18;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Francos Rodr°guez (Moncloa-Aravaca);;AV;Fraxinus ornus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;calle;;Gan°medes;;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;General Cadenas Campos;;AV;Acer saccharinum;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Golondrina;;AV;Acer pseudoplatanus;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Guisando;;AV;Acer freemanii 'Autumn Blaze';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Isaac Peral (Moncloa-Aravaca);;AV;Sophora japonica;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Isla de Nelson;;AV;Cercis siliquastrum;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Jarro;;AV;Hibiscus syriacus;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Avenida;;Juan AndrÇs (Moncloa-Aravaca);;AV;Acer platanoides;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Juan Montalvo;;AV;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Paseo;;Juan XXIII (Moncloa-Aravaca);;AV;Sophora japonica;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;La Salle;;AV;Acer freemanii 'Autumn Blaze';4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Leitariegos;;AV;Cercis siliquastrum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Libra;;AV;Tilia cordata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Lisboa;8;AV;Tilia platyphyllos;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Manuel Nieto;;AV;Cercis siliquastrum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Manzanilla;;AV;Callistemon citrinus 'Captain Cook';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;MarquÇs de Urquijo;23;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Mimosa;;AV;Callistemon citrinus 'Captain Cook';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Avenida;de la;Moncloa (Moncloa-Aravaca);;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Ronda;;Monjas;;AV;Firmiana simplex;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Navalperal;;AV;Koelreuteria paniculata 'Fastigiata';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Nueva Zelanda (Moncloa-Aravaca);;AV;Photinia fraserii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Osa Mayor;;AV;Koelreuteria paniculata 'Fastigiata';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Avenida;;Pablo Iglesias (Moncloa-Aravaca);;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Princesa (Moncloa-Aravaca);85;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;de las;Provincias;;AV;Platanus x hybrida;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Avenida;;Reina Victoria (Moncloa-Aravaca);;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Avenida;;Reina Victoria (Moncloa-Aravaca);;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Paseo;;Rey;39;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;R°o Nela;;AV;Acer pseudoplatanus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Romero Robledo;22;AV;Acer pectinatum 'Forresti';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Rosa de Luxemburgo;;AV;Firmiana simplex;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Glorieta;;San Antonio de la Florida;;AV;Acer monspessulanum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;San Gerardo;;AV;Cercis siliquastrum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;San Mart°n de Porres;;AV;Pyrus calleryana 'Chanticlear';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;San Restituto;;AV;Tilia cordata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;S†nchez Preciado;;AV;Ligustrum japonicum;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Avenida;;Santo µngel de la Guarda;;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Sinesio Delgado (Moncloa-Aravaca);;AV;Sophora japonica;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Avenida;;Talgo;;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Tapia de Casariego;;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Tinaja;;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Tomillo;;AV;Crataegus monogyna;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Ronda;;Tren;;AV;Firmiana simplex;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Avenida;;Valdemar°n;;AV;Acer platanoides;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Valderrey;;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Valderrom†n;;AV;Crataegus monogyna;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Valdesqu°;;AV;Acer saccharinum;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Valdezcaray;;AV;Prunus cerasifera pissardii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Valle del Silencio;;AV;Cercis siliquastrum;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Valle del Silencio;;AV;Prunus cerasifera pissardii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Vascos;;AV;Fraxinus angustifolia 'Raywood';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Velayos;;AV;Ligustrum japonicum 'Variegata';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;V°a L†ctea;;AV;Ligustrum japonicum 'Variegata';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Villaamil (Moncloa-Aravaca);;AV;Pyrus calleryana 'Chanticlear';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Vi§as del Pardo;;AV;Acer pseudoplatanus;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Camino;de la;Zarzuela;;AV;Acer campestre 'Elsrijk';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Camino;de la;Zarzuela;;AV;Liriodendron tulipifera;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;30;;ZV;Acer pseudoplatanus;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;30;;ZV;Prunus avium;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV;Callistemon citrinus 'Captain Cook';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV;Calocedrus decurrens;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV;Cedrus libani;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV;Cercis siliquastrum;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV;Cupressus arizonica;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV;Cupressus sempervirens 'Stricta';3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV;Hibiscus syriacus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV;Pinus nigra;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV;Pinus wallichiana;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV;Pistacia chinensis;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV;Platanus x hybrida;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV;Taxodium distichum;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo Pozuelo;;ZV;Catalpa bignonioides;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo Pozuelo;;ZV;Cupressus arizonica;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo Pozuelo;;ZV;Cupressus macrocarpa;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Plaza;;Aurora Boreal;;ZV;Acer pseudoplatanus;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Plaza;;Aurora Boreal;;ZV;Lagerstroemia indica;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Plaza;;Aurora Boreal;;ZV;Pyrus calleryana 'Chanticlear';4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Camino;;Caleros;;ZV;Albizia julibrissin;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Camino;;Caleros;;ZV;Morus alba 'Fruitless';4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;C†rcava de Aravaca;;ZV;Crataegus monogyna;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;C†rcava de Aravaca;;ZV;Melia azedarach;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;C†rcava de Aravaca;;ZV;Sorbus aucuparia;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Cerro Belmonte;;ZV;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;Dehesa de la Villa (conjunto urban°stico);;ZV;Pyrus calleryana 'Chanticlear';5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;El Disco;;ZV;Quercus pyrenaica;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;El Disco;;ZV;Quercus robur;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;El Disco;;ZV;Quercus rubra;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Francos Rodr°guez;;ZV;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Francos Rodr°guez;;ZV;Quercus robur;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Joaqu°n Lorenzo;;ZV;Albizia julibrissin;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Juan XXIII;;ZV;Ulmusˇpumilaˇ'Umbraculifera';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Juan XXIII (zona ajardinada);;ZV;Acer campestre 'Elsrijk';3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;La Horca;;ZV;Juglans regia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;La Horca;;ZV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Mozart (interbloques);;ZV;Albizia julibrissin;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Camino;de los;Pinos (mediana);;ZV;Cercis siliquastrum;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Camino;de los;Pinos (mediana);;ZV;Photinia fraserii;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Camino;de los;Pinos (mediana);;ZV;Thuja orientalis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Paseo;del;Pintor Rosales;;ZV;Sophora japonica;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Colonia;;Rosas de Aravaca;;ZV;Albizia julibrissin;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Saconia;;ZV;Acer palmatum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Saconia;;ZV;Betula alba;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Tapia de Casariego (zonas verdes);;ZV;Acer platanoides;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Tapia de Casariego (zonas verdes);;ZV;Crataegus monogyna;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Tapia de Casariego (zonas verdes);;ZV;Cupressus sempervirens 'Stricta';3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Tapia de Casariego (zonas verdes);;ZV;Liquidambar styraciflua;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Tapia de Casariego (zonas verdes);;ZV;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Tapia de Casariego (zonas verdes);;ZV;Morus alba 'Fruitless';64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Tapia de Casariego (zonas verdes);;ZV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Avenida;;Valdemar°n fase I;;ZV;Betula alba;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Avenida;;Valdemar°n fase I;;ZV;Cedrus deodara;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Avenida;;Valdemar°n fase I;;ZV;Ginkgo biloba;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Avenida;;Valdemar°n fase I;;ZV;Magnolia grandiflora;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Valle de Ar†n;;ZV;Prunus dulcis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Victoria;;ZV;Gleditsia triacanthos 'Inermis';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Almansa;97-99;ZV ;Fraxinus excelsior;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Calle;;Almansa;97-99;ZV ;Prunus cerasifera pissardii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Paseo;;Aniceto Marinas;;ZV ;Fraxinus angustifolia;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Paseo;;Aniceto Marinas;;ZV ;Fraxinus excelsior;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Paseo;;Aniceto Marinas;;ZV ;Fraxinus ornus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Paseo;;Aniceto Marinas;;ZV ;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo de los Pinos;;ZV ;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo Pozuelo;;ZV ;Cedrus deodara;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo Pozuelo;;ZV ;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo Pozuelo;;ZV ;Zelkova serrata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Arroyo Pozuelo fase I (ampliaci¢n);;ZV ;Sorbus aria;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;El Disco;;ZV ;Acer platanoides;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;El Disco;;ZV ;Acer saccharinum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;El Disco;;ZV ;Quercus robur;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Paseo;de la;Florida;;ZV ;Cupressus sempervirens 'Stricta';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Plaza;de la;Iglesia de Aravaca;;ZV ;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Joaqu°n Lorenzo;;ZV ;Acer buergerianum;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Joaqu°n Lorenzo;;ZV ;Betula alba;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Joaqu°n Lorenzo;;ZV ;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Joaqu°n Lorenzo;;ZV ;Taxodium distichum;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;La Rinconera;;ZV ;Acer opalus;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;La Rinconera;;ZV ;Calocedrus decurrens;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Camino;de los;Pinos;;ZV ;Acer campestre 'Elsrijk';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;Recintos Feriales Casa de Campo;;ZV ;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Colonia;;Rosa de Luxemburgo;;ZV ;Koelreuteria paniculata 'Fastigiata';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Colonia;;Rosa de Luxemburgo;;ZV ;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;Parque;;Rosas de Aravaca;;ZV ;Albizia julibrissin;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;Valle de Toranzo fase I;;ZV ;Cedrus deodara;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Moncloa - Aravaca;;;Valle de Toranzo fase I;;ZV ;Zelkova serrata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Calle;;Acereiro;;AV;Prunus serrulata 'Kanzan';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Plaza;de la;Achicoria;;AV;Photinia serrulata;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Calle;;Adanero;;AV;Broussonetia papyrifera;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Calle;;Alhambra;;AV;Melia azedarach;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Calle;;Angel Sanz Britz;;AV;Fraxinus angustifolia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Calle;;Arrayanes;;AV;Corylus colurna;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Avenida;de la;Aviaci¢n;;AV;Platanus x hybrida;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Calle;;Berlanas;;AV;Acer buergerianum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Calle;;Blas Cabrera;;AV;Aesculus hippocastanum;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Calle;;Blas Cabrera;;AV;Celtis australis;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Calle;;Bujalance;;AV;Eriobotrya japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Calle;;Camarena;;AV;Quercus ilex;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Calle;;Caramuel;;AV;Koelreuteria paniculata 'Fastigiata';3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Calle;;Castroserna;;AV;Celtis australis;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;Latina;Calle;;Cebreros;;AV;Magnolia grandiflora;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
